126	0	2025-01-26 10:05:02.646061048Z	914	-0.581616	-0.568648	-0.581689	2125.01	-20217.4	2251.77	508	-999999	-999999	-999999	-999999	914
127	0	2025-01-26 10:05:02.797114536Z	1173	-0.584625	-0.574754	-0.572601	20253.2	3026.43	-730.744	456	-999999	-999999	-999999	-999999	1173
128	0	2025-01-26 10:05:02.882496520Z	2165	-0.580744	-0.583415	-0.56777	6321.73	10949.7	-16159.2	499	-999999	-999999	-999999	-999999	2165
129	0	2025-01-26 10:05:03.511908472Z	2112	-0.574601	-0.585918	-0.571431	-9732.7	9772.34	-15194.8	470	-999999	-999999	-999999	-999999	2112
130	0	2025-01-26 10:05:03.591956344Z	1213	-0.733944	-0.334555	-0.5911	8580.64	18574.5	-1268.8	392	-8710.69	10692.6	-15194.8	484	2177
131	0	2025-01-26 10:05:03.977339832Z	2105	-0.574908	-0.586431	-0.570595	-6783.11	13123.8	-14233.9	636	-999999	-999999	-999999	-999999	2105
132	0	2025-01-26 10:05:04.172907208Z	887	-0.573102	-0.575737	-0.583164	-16536.2	-12014.3	730.744	502	-999999	-999999	-999999	-999999	887
133	0	2025-01-26 10:05:04.232585624Z	2239	-0.576336	-0.584733	-0.570898	-8377.84	6069.73	-17733.8	525	-999999	-999999	-999999	-999999	2239
134	0	2025-01-26 10:05:04.489507656Z	1935	-0.583335	-0.580406	-0.568199	13719.3	8628.9	-12584.1	424	-999999	-999999	-999999	-999999	1935
135	0	2025-01-26 10:05:04.657465720Z	1040	-0.568376	-0.582358	-0.581213	-19884.6	4226.53	2251.77	419	-999999	-999999	-999999	-999999	1040
136	0	2025-01-26 10:05:04.701148440Z	1177	-0.58488	-0.575053	-0.57204	20144.6	3003.34	-2251.77	541	-999999	-999999	-999999	-999999	1177
137	0	2025-01-26 10:05:04.766755832Z	1451	0.931452	0.14444	-0.333968	-16263.5	11321.6	-5250.7	368	5680.14	14724.4	-13118.5	157	1954
138	0	2025-01-26 10:05:04.777355976Z	1003	-0.333993	-0.65366	-0.6791	-2196.47	20313.7	1667.18	424	-11343.9	2411.17	-16932.1	534	2184
139	0	2025-01-26 10:05:04.986534216Z	2160	-0.583741	-0.580346	-0.567841	10594.7	4717.09	-16932.1	534	-999999	-999999	-999999	-999999	2160
140	0	2025-01-26 10:05:05.033168856Z	1310	0.385287	0.415159	-0.824134	-13631.5	-14937.7	-3361.21	548	-6912.2	-7697.49	-17733.8	624	2196
141	0	2025-01-26 10:05:05.042302376Z	1074	-0.573545	-0.576507	-0.581967	-16691.4	-11611.8	-2251.77	531	-999999	-999999	-999999	-999999	1074
142	0	2025-01-26 10:05:05.077309096Z	2112	-0.574601	-0.585918	-0.571431	-9732.7	9772.34	-15194.8	504	-999999	-999999	-999999	-999999	2112
143	0	2025-01-26 10:05:05.116483528Z	1157	-0.586065	-0.571579	-0.574304	19733.2	-5472.95	-730.744	489	-999999	-999999	-999999	-999999	1157
144	0	2025-01-26 10:05:05.321321192Z	926	-0.584189	-0.56813	-0.579613	10164.5	-17605.2	2251.77	505	-999999	-999999	-999999	-999999	926
145	0	2025-01-26 10:05:05.361461384Z	2159	-0.583874	-0.580175	-0.56788	11550.4	5142.63	-16159.2	608	-999999	-999999	-999999	-999999	2159
146	0	2025-01-26 10:05:05.611788200Z	2237	-0.576581	-0.585065	-0.57031	-6932.8	7678.94	-17733.8	500	-999999	-999999	-999999	-999999	2237
147	0	2025-01-26 10:05:05.682794488Z	927	-0.584456	-0.568163	-0.579311	11153.7	-17034.1	2251.77	377	-999999	-999999	-999999	-999999	927
148	0	2025-01-26 10:05:05.974395720Z	2148	-0.58527	-0.575758	-0.57093	7760.15	-8618.45	-16932.1	616	-999999	-999999	-999999	-999999	2148
149	0	2025-01-26 10:05:05.998328776Z	871	-0.569691	-0.579582	-0.582699	-20122.1	-3109.37	2251.77	487	-999999	-999999	-999999	-999999	871
150	0	2025-01-26 10:05:06.055164072Z	909	0.116454	0.783489	-0.610396	-370.921	-20439.9	1524.21	483	3591.87	6221.36	-19246.9	98	2286
151	0	2025-01-26 10:05:06.142236616Z	1725	-0.586919	-0.573349	-0.571661	17016	-6499.32	-9422.97	538	-999999	-999999	-999999	-999999	1725
152	0	2025-01-26 10:05:06.143856568Z	883	-0.124734	0.897571	-0.422857	-17322.3	-10820.3	1762.8	496	-19379.4	3981.99	-5210.75	540	1463
153	0	2025-01-26 10:05:06.334747096Z	2228	-0.58025	-0.583693	-0.56799	2865.63	8814.95	-18324.1	436	-999999	-999999	-999999	-999999	2228
154	0	2025-01-26 10:05:06.444525224Z	1017	0.697174	-0.043988	-0.715551	-10894.4	17266.9	1848.51	294	2627.6	16413.7	-12029.9	398	1956
155	0	2025-01-26 10:05:06.550280152Z	1955	-0.578823	-0.584651	-0.568461	4869.74	14987.7	-13118.5	339	-999999	-999999	-999999	-999999	1955
156	0	2025-01-26 10:05:06.627197368Z	877	0.173862	0.508134	-0.843547	-18767.4	-8089.87	1608.45	500	-15722.3	809.924	-13166	613	2183
157	0	2025-01-26 10:05:06.726822728Z	1617	-0.571389	-0.586878	-0.573662	-10571	16249.3	-6634.82	563	-999999	-999999	-999999	-999999	1617
158	0	2025-01-26 10:05:06.772789384Z	1738	-0.586262	-0.575622	-0.570049	17520.3	-947.282	-10619.5	516	-999999	-999999	-999999	-999999	1738
159	0	2025-01-26 10:05:06.968688712Z	2064	-0.585907	-0.576772	-0.569252	13618	-2185.26	-15194.8	557	-999999	-999999	-999999	-999999	2064
160	0	2025-01-26 10:05:07.019442136Z	947	-0.585928	-0.570406	-0.575608	18672.8	-8313.58	730.744	533	-999999	-999999	-999999	-999999	947
161	0	2025-01-26 10:05:07.125919096Z	1775	-0.578232	-0.584701	-0.56901	5414	16662.8	-10619.5	285	-999999	-999999	-999999	-999999	1775
162	0	2025-01-26 10:05:07.142179192Z	1364	-0.28102	0.34411	-0.895888	18711.2	-7588.56	-3543.39	546	16049.2	-4328.9	-12029.9	615	2153
163	0	2025-01-26 10:05:07.171693992Z	2223	-0.581906	-0.58236	-0.567663	6912.2	7697.49	-17733.8	500	-999999	-999999	-999999	-999999	2223
164	0	2025-01-26 10:05:07.263889752Z	2093	-0.578095	-0.585235	-0.5686	2226.35	14604.4	-14233.9	482	-999999	-999999	-999999	-999999	2093
